,Inference Time,Frame Counter,Skipped FC,Angle Move,Angle Data 1,Angle Data 2,Total Time,Meso x,Meso y,Tailbase x,Tailbase y,Commutation
33,0.20400738716125488,32.0,0.0,0.0,65.90647215282118,710.3781723680619,6.9418723583221436,726.6554565429688,389.5169677734375,810.9736938476562,311.5023193359375,0.0
34,0.20400762557983398,33.0,0.0,0.0,63.88414843606385,708.3558486513045,7.1488800048828125,711.7783203125,399.2287292480469,803.9966430664062,319.7574157714844,0.0
35,0.20561790466308594,34.0,0.0,0.0,66.93729335776156,711.4089935730022,7.3584983348846436,708.0475463867188,412.5641784667969,802.07421875,322.37347412109375,0.0
36,0.20300984382629395,35.0,0.0,0.0,65.67486320486697,710.1465634201077,7.565507411956787,709.6671142578125,408.9216613769531,796.6669311523438,329.0761413574219,0.0
37,0.20502328872680664,36.0,0.0,0.0,71.09842400210215,715.5701242173428,7.773531198501587,685.68359375,439.1907653808594,776.499267578125,338.442138671875,0.0
38,0.20278668403625488,37.0,0.0,0.0,74.97841655817882,719.4501167734195,7.982317924499512,687.135009765625,454.3121643066406,773.8817138671875,343.8855285644531,0.0
39,0.20547008514404297,38.0,0.0,0.0,83.6065415651508,728.0782417803915,8.190788269042969,698.7315673828125,471.34259033203125,767.963134765625,349.09393310546875,0.0
40,0.2022855281829834,39.0,0.0,0.0,59.929894943092876,704.4015951583336,8.398073673248291,567.9462890625,512.3478393554688,759.4979248046875,369.0504150390625,0.0
41,0.20221924781799316,40.0,0.0,90.0,0.0,734.6896289368416,8.617295265197754,686.517333984375,519.071044921875,745.50048828125,379.5216369628906,1.0
42,0.1919858455657959,41.0,0.0,0.0,-6.5548575819078865,728.1347713549337,8.812278747558594,672.28369140625,519.9596557617188,742.5514526367188,395.5951843261719,0.0
43,0.2056734561920166,42.0,0.0,0.0,1.7969823105697698,736.4866112474114,9.02095103263855,688.0885620117188,536.6741333007812,737.049560546875,409.8893127441406,0.0
44,0.20435523986816406,43.0,0.0,0.0,14.944060480212634,749.6336894170543,9.231306552886963,709.1719970703125,550.4088134765625,728.985595703125,408.85723876953125,0.0
45,0.20299434661865234,44.0,0.0,0.0,26.393610408380148,761.0832393452217,9.43730092048645,726.7401733398438,577.9336547851562,717.160888671875,420.4729309082031,0.0
46,0.20458507537841797,45.0,0.0,0.0,28.217955827056528,762.9075847638981,9.64488697052002,724.9181518554688,601.98291015625,710.9503173828125,451.57867431640625,0.0
47,0.20542502403259277,46.0,0.0,0.0,19.51649282141475,754.2061217582562,9.854313373565674,709.4266967773438,608.2935791015625,718.3987426757812,457.0853576660156,0.0
48,0.20279145240783691,47.0,0.0,0.0,22.2578660237743,756.9474949606158,10.06010389328003,707.72265625,628.7639770507812,709.5318603515625,470.3569030761719,0.0
49,0.2056131362915039,48.0,0.0,0.0,17.162665425364253,751.8522943622057,10.26909351348877,702.9635009765625,635.5592651367188,718.1376342773438,484.8539123535156,0.0
50,0.20395398139953613,49.0,0.0,0.0,9.613779342195915,744.3034082790374,10.476672649383545,688.6246337890625,632.2874145507812,722.980224609375,486.9356994628906,0.0
51,0.2047262191772461,50.0,0.0,0.0,11.629958592569785,746.3195875294113,10.685396909713745,694.3501586914062,623.1237182617188,720.6627807617188,491.2292175292969,0.0
52,0.2052147388458252,51.0,0.0,0.0,10.562464551159714,745.2520934880012,10.893612146377563,689.6771240234375,640.4110107421875,722.5074462890625,490.4642333984375,0.0
53,0.20379066467285156,52.0,0.0,0.0,12.13532879583992,746.8249577326814,11.10040283203125,702.603515625,633.458740234375,728.235595703125,498.7956237792969,0.0
54,0.20301461219787598,53.0,0.0,0.0,22.708179632232973,757.3978085690744,11.30741834640503,729.771240234375,648.5783081054688,730.3035888671875,499.09930419921875,0.0
55,0.2060108184814453,54.0,0.0,0.0,24.91801004828489,759.6076389851263,11.516427040100098,738.1129150390625,640.24365234375,733.0506591796875,495.6999206542969,0.0
56,0.20600557327270508,55.0,0.0,0.0,21.794112245541015,756.4837411823825,11.725432395935059,723.7913818359375,616.349365234375,726.2462768554688,490.5655822753906,0.0
57,0.20441913604736328,56.0,0.0,0.0,23.605831861204102,758.2954607980455,11.932852983474731,727.8930053710938,617.3883666992188,726.3472900390625,489.7147216796875,0.0
58,0.20503830909729004,57.0,0.0,0.0,36.24821979539761,770.937848732239,12.140892028808594,748.9468994140625,615.2398071289062,719.89111328125,492.66937255859375,0.0
59,0.20411014556884766,58.0,0.0,0.0,53.14053661047381,787.8301655473152,12.349003553390503,783.3163452148438,631.1826171875,713.050537109375,510.5910949707031,0.0
60,0.18842768669128418,59.0,0.0,0.0,58.69207542570357,793.381704362545,12.54043173789978,787.102783203125,618.7512817382812,714.6685180664062,518.2442016601562,0.0
61,0.2022862434387207,60.0,0.0,0.0,65.82596825438407,800.5155971912254,12.746717929840088,797.4911499023438,621.6708984375,714.2297973632812,532.1141967773438,0.0
62,0.2057042121887207,61.0,0.0,0.0,76.27393317368177,810.9635621105231,12.95542287826538,808.9141235351562,607.44482421875,715.6663208007812,538.09619140625,0.0
63,0.2060229778289795,62.0,0.0,96.0,0.0,830.9298540166503,13.176446914672852,811.5667724609375,571.8021850585938,708.901123046875,541.0557250976562,1.0
64,0.1919867992401123,63.0,0.0,0.0,19.263754266701525,850.1936082833519,13.372435092926025,830.3649291992188,558.58544921875,723.8988037109375,563.4047241210938,0.0
65,0.20500922203063965,64.0,0.0,0.0,39.169861575017094,870.0997155916674,13.580445051193237,840.3411865234375,540.2908935546875,744.0783081054688,580.1600952148438,0.0
66,0.20412731170654297,65.0,0.0,0.0,59.62291141008353,890.5527654267338,13.787572622299194,856.9554443359375,502.080078125,781.7501831054688,572.0897827148438,0.0
67,0.20450353622436523,66.0,0.0,0.0,69.70649299269691,900.6363470093472,13.996076107025146,866.8328857421875,477.0666198730469,801.0916748046875,564.4176025390625,0.0
68,0.20291781425476074,66.0,1.0,0.0,69.70649299269691,900.6363470093472,14.200994729995728,833.5296020507812,488.84185791015625,841.1981811523438,404.20489501953125,0.0
69,0.20747590065002441,67.0,0.0,0.0,-63.157958934670845,767.7718950819794,14.413472890853882,826.466064453125,471.9670715332031,815.3169555664062,409.816650390625,0.0
70,0.2030191421508789,68.0,0.0,116.0,0.0,946.9818838896504,14.634492635726929,820.0674438476562,463.2307434082031,836.7411499023438,564.1666870117188,1.0
71,0.1909937858581543,69.0,0.0,0.0,2.6737327444314456,949.6556166340818,14.829488754272461,816.2716674804688,462.7861328125,838.4596557617188,566.6931762695312,0.0
72,0.20400452613830566,70.0,0.0,0.0,6.489625432738262,953.4715093223886,15.035493612289429,813.0372924804688,468.56488037109375,840.3958129882812,564.8016967773438,0.0
73,0.20500731468200684,71.0,0.0,0.0,49.79538398468831,996.7772678743386,15.245501279830933,557.3567504882812,373.7876281738281,845.2503051757812,545.57470703125,0.0
74,0.20100831985473633,72.0,0.0,0.0,35.24941893464531,982.2313028242955,15.450510740280151,747.5790405273438,438.8553466796875,834.3898315429688,526.796630859375,0.0
75,0.20600414276123047,73.0,0.0,0.0,52.69480929782381,999.676693187474,15.659514904022217,572.5809936523438,387.2060241699219,814.2982788085938,515.3252563476562,0.0
76,0.2060089111328125,74.0,0.0,0.0,49.82681699956441,996.8087008892146,15.868522882461548,574.2989501953125,379.8164978027344,804.791259765625,517.180908203125,0.0
77,0.20418500900268555,75.0,0.0,0.0,47.02246517257767,994.0043490622279,16.075708389282227,588.8814697265625,372.05743408203125,793.1199340820312,507.74102783203125,0.0
78,0.20482826232910156,76.0,0.0,0.0,11.679553220137066,958.6614371097874,16.28453516960144,734.23779296875,384.0897521972656,779.5530395507812,501.77490234375,0.0
79,0.20500874519348145,77.0,0.0,0.0,36.32759435990586,983.3094782495562,16.492542028427124,607.5791015625,340.8018493652344,769.656494140625,498.9252014160156,0.0
80,0.20501184463500977,78.0,0.0,0.0,-17.898357190314997,929.0835266993353,16.699551343917847,762.9326171875,392.97784423828125,748.182861328125,491.45367431640625,0.0
81,0.20351123809814453,79.0,0.0,0.0,51.50509222810443,998.4869761177547,16.90806293487549,577.9418334960938,370.2076721191406,747.1456909179688,464.44342041015625,0.0
82,0.20650291442871094,80.0,0.0,0.0,-24.468293874030323,922.5135900156199,17.116565465927124,781.5739135742188,316.27239990234375,745.7290649414062,449.226318359375,0.0
83,0.20412111282348633,81.0,0.0,0.0,-33.781655023817024,913.2002288658332,17.323686838150024,803.6513671875,304.5559387207031,749.1583862304688,424.67529296875,0.0
84,0.20589375495910645,82.0,0.0,0.0,48.28456564053525,995.2664495301855,17.531579971313477,606.304443359375,311.72601318359375,756.9847412109375,407.11297607421875,0.0
85,0.2060070037841797,83.0,0.0,0.0,-54.63833184497257,892.3435520446776,17.740588188171387,844.2435913085938,299.8858947753906,759.8245239257812,383.5468444824219,0.0
86,0.20453858375549316,84.0,0.0,0.0,-56.08577946741594,890.8961044222342,17.949126958847046,830.966796875,309.1474609375,755.127685546875,380.59967041015625,0.0
87,0.20347356796264648,85.0,0.0,0.0,-59.85200811548496,887.1298757741652,18.155601024627686,850.8960571289062,303.6754150390625,761.8016967773438,377.1918029785156,0.0
88,0.20600533485412598,86.0,0.0,0.0,-74.97401262680489,872.0078712628452,18.364606618881226,872.4075927734375,307.8768615722656,774.2587280273438,352.4111328125,0.0
89,0.20591378211975098,87.0,0.0,0.0,-79.56464617016042,867.4172377194897,18.57352375984192,901.5624389648438,299.889404296875,802.0562133789062,335.7435607910156,0.0
90,0.20509910583496094,88.0,0.0,0.0,-67.44697577690407,879.534908112746,18.781622648239136,893.925048828125,303.8519592285156,826.927001953125,345.6078186035156,0.0
91,0.20500874519348145,89.0,0.0,0.0,-44.09278312537612,902.889100764274,18.9896297454834,910.41162109375,260.5169372558594,846.1207885742188,353.3197021484375,0.0
92,0.20500802993774414,90.0,0.0,0.0,-38.040035596070055,908.94184829358,19.19663691520691,901.9905395507812,259.50439453125,845.982177734375,361.9743957519531,0.0
93,0.20400643348693848,91.0,0.0,0.0,-47.84864893641462,899.1332349532355,19.404645204544067,917.8961181640625,255.31149291992188,846.38720703125,345.3108215332031,0.0
94,0.20300579071044922,92.0,0.0,0.0,-52.04411023092408,894.9377736587261,19.61165165901184,896.0586547851562,316.3787841796875,856.055908203125,359.7835693359375,0.0
95,0.2060084342956543,93.0,0.0,0.0,-15.45434880901017,931.52753508064,19.82066035270691,872.3042602539062,280.3638000488281,861.9036865234375,378.0953674316406,0.0
96,0.20505619049072266,94.0,0.0,0.0,4.9195717411028035,951.9014556307529,20.029717206954956,851.7542724609375,268.7061767578125,879.473876953125,377.45947265625,0.0
97,0.2038404941558838,95.0,0.0,0.0,14.73349211189484,961.715376001545,20.236557483673096,837.9571533203125,278.2373962402344,884.7901000976562,382.8686828613281,0.0
98,0.20500755310058594,96.0,0.0,0.0,37.838996668764246,984.8208805584144,20.4465651512146,813.8528442382812,299.96942138671875,893.7818603515625,373.93585205078125,0.0
99,0.2040095329284668,97.0,0.0,0.0,49.731678519322756,996.7135624089728,20.653576612472534,799.9727172851562,298.07611083984375,898.7011108398438,357.13702392578125,0.0
100,0.20500445365905762,98.0,0.0,0.0,65.76301729735391,1012.744901187004,20.862582445144653,798.1456909179688,311.7337951660156,902.5449829101562,339.4288024902344,0.0
101,0.20500779151916504,99.0,0.0,0.0,65.69298794045572,1012.6748718301058,21.070589780807495,804.5493774414062,313.12164306640625,904.814697265625,339.844482421875,0.0
102,0.20403170585632324,100.0,0.0,0.0,59.9920108439277,1006.9738947335777,21.277620553970337,805.85205078125,312.2515869140625,903.1793823242188,348.8822326660156,0.0
103,0.20400738716125488,101.0,0.0,205.0,0.0,1152.7519656121235,21.4986310005188,823.34765625,323.7978515625,781.2293090820312,263.98822021484375,1.0
104,0.19200468063354492,102.0,0.0,-133.0,0.0,1019.0281999707051,21.70563578605652,815.2952880859375,327.1553649902344,911.597412109375,341.66864013671875,1.0
105,0.17600798606872559,103.0,0.0,0.0,17.673476819366186,1036.7016767900714,21.885643482208252,794.315673828125,338.0548095703125,899.8463134765625,321.1455383300781,0.0
106,0.20300531387329102,104.0,0.0,0.0,50.95898725984183,1069.987187230547,22.093658208847046,785.1806030273438,363.9705810546875,858.0419311523438,297.4654235839844,0.0
107,0.2030026912689209,105.0,0.0,0.0,65.92141014793486,1084.94961011864,22.301655292510986,768.1588134765625,388.2237854003906,825.2044677734375,299.19140625,0.0
108,0.20534086227416992,106.0,0.0,0.0,73.68005774554155,1092.7082577162466,22.50999617576599,756.2943115234375,417.0150451660156,807.0225219726562,307.68157958984375,0.0
109,0.2070295810699463,107.0,0.0,0.0,84.56827595889969,1103.5964759296048,22.72102642059326,760.5059204101562,422.0568542480469,788.4364013671875,310.0504455566406,0.0
110,0.20100736618041992,108.0,0.0,0.0,82.798338834268,1101.826538804973,22.926034688949585,756.079345703125,429.8243713378906,787.2521362304688,319.455810546875,0.0
111,0.20457029342651367,109.0,0.0,0.0,85.60659188409366,1104.6347918547988,23.13360571861267,753.2195434570312,441.27508544921875,780.3089599609375,323.5976257324219,0.0
112,0.2041490077972412,110.0,0.0,0.0,81.82802717611094,1100.856227146816,23.340754508972168,737.6289672851562,463.0350646972656,774.0794067382812,341.8641662597656,0.0
113,0.20400762557983398,111.0,0.0,0.0,88.13463551736558,1107.1628354880706,23.54876208305359,738.6580810546875,491.0177307128906,760.9589233398438,369.93426513671875,0.0
114,0.20901083946228027,112.0,0.0,102.0,0.0,1121.3875018217009,23.771770000457764,752.429443359375,515.4869384765625,743.261474609375,377.05609130859375,1.0
115,0.19400691986083984,113.0,0.0,-99.0,0.0,1021.5355347016291,23.9827778339386,566.2784423828125,386.9052429199219,740.6856689453125,405.42987060546875,1.0
116,0.18702006340026855,114.0,0.0,109.0,0.0,1130.8664038711495,24.18679976463318,776.6454467773438,575.7665405273438,745.0262451171875,441.6728210449219,1.0
117,0.19101595878601074,115.0,0.0,0.0,-4.086081504827401,1126.780322366322,24.38081669807434,773.194091796875,583.4530639648438,751.1149291992188,446.8587341308594,0.0
118,0.20500731468200684,116.0,0.0,0.0,-7.727183076735094,1123.1392207944143,24.588823080062866,767.7113037109375,589.511474609375,755.2135620117188,460.67822265625,0.0
119,0.2060084342956543,117.0,0.0,0.0,-2.021694271320337,1128.844709599829,24.798831939697266,783.7409057617188,631.5640869140625,753.7216186523438,480.5955505371094,0.0
120,0.20700502395629883,118.0,0.0,0.0,-2.8038992671914444,1128.062504603958,25.008837699890137,793.49462890625,650.01806640625,766.8641967773438,505.8317565917969,0.0
121,0.199387788772583,119.0,0.0,0.0,2.2470872778527395,1133.1134911490021,25.213226079940796,804.2922973632812,683.2943725585938,765.9276733398438,545.0993041992188,0.0
122,0.20462703704833984,120.0,0.0,0.0,-1.8479188461051752,1129.0184850250441,25.42085289955139,800.9552612304688,702.9851684570312,772.8992919921875,564.096435546875,0.0
123,0.20500564575195312,121.0,0.0,0.0,-14.089772156450568,1116.7766317146986,25.62985873222351,775.3877563476562,692.5579223632812,777.213623046875,565.2351684570312,0.0
124,0.20500707626342773,122.0,0.0,0.0,-19.47664254275456,1111.3897613283946,25.83786630630493,771.2597045898438,701.7723999023438,785.158203125,574.0103759765625,0.0
125,0.20317506790161133,123.0,0.0,0.0,-17.26438265599084,1113.6020212151584,26.04603934288025,777.7493896484375,715.6654052734375,787.2599487304688,579.5286865234375,0.0
126,0.20411920547485352,124.0,0.0,0.0,-12.799880610253133,1118.066523260896,26.253158569335938,788.0921020507812,713.2664184570312,786.9957275390625,579.1292114257812,0.0
127,0.2047288417816162,125.0,0.0,0.0,-2.302208804842106,1128.564195066307,26.460888385772705,810.0707397460938,750.4054565429688,781.3342895507812,602.0989379882812,0.0
128,0.20540070533752441,126.0,0.0,0.0,5.675609078624844,1136.542012949774,26.668288946151733,827.6356201171875,755.7542114257812,781.4065551757812,621.0661010742188,0.0
129,0.20461392402648926,127.0,0.0,0.0,16.4708044635619,1147.337208334711,26.876903772354126,848.5964965820312,761.974609375,778.3181762695312,638.9580688476562,0.0
130,0.20400404930114746,128.0,0.0,0.0,33.21920762470768,1164.0856114958567,27.084909200668335,895.08447265625,779.3997802734375,791.1861572265625,680.7604370117188,0.0
131,0.2045915126800537,129.0,0.0,0.0,53.470763845142606,1184.3371677162916,27.293502807617188,930.20703125,756.9639282226562,809.0830078125,704.897216796875,0.0
132,0.21442246437072754,130.0,0.0,0.0,59.655414997787865,1190.5218188689369,27.511924028396606,969.7769775390625,759.0060424804688,841.9610595703125,719.7422485351562,0.0
133,0.19300484657287598,131.0,0.0,0.0,62.09267605421893,1192.9590799253679,27.70892882347107,994.1870727539062,770.140380859375,864.6968994140625,736.316162109375,0.0
134,0.20405793190002441,132.0,0.0,0.0,55.97895083135224,1186.8453547025013,27.91598653793335,1013.809326171875,779.2214965820312,881.3840942382812,729.04248046875,0.0
135,0.20595836639404297,133.0,0.0,0.0,65.94317358511469,1196.8095774562637,28.124944925308228,1049.0352783203125,766.1957397460938,915.4834594726562,740.746826171875,0.0
136,0.20500850677490234,134.0,0.0,0.0,83.14653458554311,1214.0129384566922,28.332953453063965,1075.05615234375,739.9884033203125,946.8302001953125,754.4046020507812,0.0
137,0.20400428771972656,135.0,0.0,98.0,0.0,1229.6032151111751,28.551958322525024,1097.4366455078125,711.9285278320312,985.8919067382812,757.0068359375,1.0
138,0.19400548934936523,136.0,0.0,0.0,21.836860206421992,1251.4400753175971,28.749966382980347,1102.4964599609375,671.9329223632812,1012.2433471679688,758.6091918945312,0.0
139,0.2040088176727295,137.0,0.0,0.0,34.087296654794635,1263.6905117659699,28.956974744796753,1117.573486328125,634.7192993164062,1048.996826171875,736.7424926757812,0.0
140,0.20400595664978027,138.0,0.0,0.0,43.04990326575535,1272.6531183769305,29.163981914520264,1117.9420166015625,621.484619140625,1067.7437744140625,729.4049072265625,0.0
141,0.20507311820983887,139.0,0.0,0.0,55.99095779257206,1285.5941729037472,29.37305498123169,1110.986572265625,566.442626953125,1083.71630859375,694.6943969726562,0.0
142,0.20499181747436523,140.0,0.0,0.0,58.94975939527228,1288.5529745064475,29.581047296524048,1110.6202392578125,529.4127807617188,1088.8675537109375,666.0548095703125,0.0
143,0.20500826835632324,141.0,0.0,0.0,73.65879211354573,1303.262007224721,29.78905463218689,1085.788330078125,524.2582397460938,1098.1611328125,649.0167236328125,0.0
144,0.2060084342956543,142.0,0.0,0.0,83.49622631036112,1313.0994414215363,29.997063159942627,1068.599365234375,490.8500671386719,1101.591064453125,609.8048095703125,0.0
145,0.20400476455688477,143.0,0.0,0.0,75.65047806147447,1305.2536931726497,30.205069303512573,1073.94921875,487.1810302734375,1088.7021484375,596.939208984375,0.0
146,0.20533013343811035,144.0,0.0,0.0,74.33746996549822,1303.9406850766734,30.41339945793152,1073.4267578125,456.08734130859375,1086.38427734375,572.6614990234375,0.0
147,0.20406842231750488,145.0,0.0,0.0,80.41622277886964,1310.0194378900449,30.620468616485596,1065.0662841796875,487.67083740234375,1087.0166015625,587.3299560546875,0.0
148,0.20575428009033203,146.0,0.0,107.0,0.0,1336.9995042700668,30.842280387878418,1030.549560546875,494.6733703613281,1099.0723876953125,578.0903930664062,1.0
149,0.1912078857421875,147.0,0.0,0.0,18.828279772716975,1355.8277840427838,31.03648829460144,1003.2627563476562,495.24676513671875,1099.9527587890625,555.1278686523438,0.0
150,0.1905808448791504,148.0,0.0,0.0,43.199634979119736,1380.1991392491866,31.23006844520569,962.4442749023438,497.19085693359375,1069.4818115234375,511.0906982421875,0.0
151,0.20304393768310547,149.0,0.0,208.0,0.0,1545.7798901811477,31.449113130569458,915.5625610351562,495.4585266113281,851.6731567382812,469.8809814453125,1.0
152,0.19262170791625977,150.0,0.0,-158.0,0.0,1387.4820296878247,31.656734943389893,867.4400024414062,500.2379150390625,968.87158203125,500.4434509277344,1.0
153,0.1923379898071289,151.0,0.0,-172.0,0.0,1215.2879735235902,31.86607575416565,806.7625122070312,508.1983642578125,752.6460571289062,515.5054321289062,1.0
154,0.19000673294067383,152.0,0.0,-176.0,0.0,1038.4390537618112,32.07208037376404,537.5849609375,553.60986328125,855.7496337890625,492.6817321777344,1.0
155,0.19258689880371094,153.0,0.0,0.0,9.423859458916867,1047.8629132207282,32.26866912841797,744.7806396484375,532.1407470703125,837.8873291015625,497.7647399902344,0.0
156,0.20542502403259277,154.0,0.0,0.0,13.59495857318625,1052.0340123349974,32.47709512710571,544.2578125,632.26416015625,835.5028076171875,499.9300842285156,0.0
157,0.20500779151916504,155.0,0.0,0.0,41.532546143647124,1079.9715999054583,32.68410277366638,730.9825439453125,592.6188354492188,800.9247436523438,501.8842468261719,0.0
158,0.20505094528198242,156.0,0.0,0.0,38.41636137361831,1076.8554151354294,32.89315462112427,707.6033325195312,593.3825073242188,779.5353393554688,509.88018798828125,0.0
159,0.20404887199401855,157.0,0.0,0.0,33.56964933138223,1072.0087030931934,33.10020446777344,687.3773803710938,611.5792846679688,774.677001953125,526.0580444335938,0.0
160,0.20492076873779297,158.0,0.0,0.0,49.937837578737486,1088.3768913405486,33.308125019073486,707.85986328125,638.1128540039062,766.260986328125,533.7078247070312,0.0
161,0.20704078674316406,159.0,0.0,0.0,64.04109441101974,1102.480148172831,33.51816391944885,704.2284545898438,668.2122802734375,738.769287109375,540.3590087890625,0.0
162,0.2029733657836914,160.0,0.0,0.0,73.1785215089406,1111.6175752707518,33.72413778305054,718.4955444335938,684.9551391601562,731.4248657226562,561.5405883789062,0.0
163,0.2050032615661621,161.0,0.0,95.0,0.0,1133.7159117684155,33.94414782524109,752.6895751953125,713.3872680664062,716.7560424804688,589.0364379882812,1.0
164,0.19228076934814453,162.0,0.0,0.0,-3.6402424274767324,1130.0756693409387,34.141427993774414,747.6213989257812,736.9382934570312,717.7926025390625,602.138427734375,0.0
165,0.20487475395202637,163.0,0.0,0.0,-6.392883614539104,1127.3230281538763,34.34930467605591,752.1827392578125,736.2489013671875,729.037841796875,601.1969604492188,0.0
166,0.20486021041870117,164.0,0.0,0.0,7.0012305712443075,1140.7171423396596,34.557164430618286,782.25830078125,749.732177734375,737.275390625,644.3673706054688,0.0
167,0.20500898361206055,165.0,0.0,0.0,3.7536300551096815,1137.469541823525,34.76417326927185,787.4024047851562,751.6758422851562,746.7354125976562,639.1585693359375,0.0
