,Inference Time,Frame Counter,Skipped FC,Angle Move,Angle Data 1,Angle Data 2,Residual angle,Total Time,Meso x,Meso y,Meso accuracy,Tailbase x,Tailbase y,Tailbase accuracy,Commutation
25,0.012000083923339844,26.0,0.0,0.0,-3.891433655274028,-3.891433655274028,0.0,2.545632839202881,648.6900024414062,396.9669494628906,0.9999291896820068,583.766845703125,366.312255859375,0.9999915361404419,0.0
26,0.01100611686706543,27.0,0.0,0.0,-10.96675479742377,-10.96675479742377,0.0,2.645643711090088,650.176025390625,389.05780029296875,0.9999608993530273,583.5717163085938,367.1595458984375,0.9999837875366211,0.0
27,0.012002229690551758,28.0,0.0,0.0,-21.704700688319825,-21.704700688319825,0.0,2.748572587966919,649.7437133789062,374.80328369140625,0.9999399185180664,583.4839477539062,366.1247863769531,0.9999573230743408,0.0
28,0.01302480697631836,29.0,0.0,0.0,-24.44036040364724,-24.44036040364724,0.0,2.8502590656280518,648.2691040039062,367.4211120605469,0.9998387098312378,582.1837158203125,361.9573059082031,0.9999672174453735,0.0
29,0.011993646621704102,30.0,0.0,0.0,-10.643479891837309,-10.643479891837309,0.0,2.9519405364990234,644.3032836914062,365.7236633300781,0.99994957447052,578.5927124023438,343.70758056640625,0.9999324083328247,0.0
30,0.012986898422241211,31.0,0.0,0.0,-0.19812609440823437,-0.19812609440823437,0.0,3.0536012649536133,628.659423828125,372.712890625,0.9992042183876038,568.995849609375,339.68359375,0.9996569156646729,0.0
31,0.012828350067138672,32.0,0.0,0.0,6.6794923710543195,6.6794923710543195,0.0,3.155440330505371,630.4581298828125,383.5589294433594,0.9991542100906372,568.5505981445312,338.8338623046875,0.9996960163116455,0.0
32,0.01200103759765625,33.0,0.0,0.0,8.049160554941867,8.049160554941867,0.0,3.254960298538208,630.2667846679688,384.79473876953125,0.9997194409370422,569.2288818359375,338.4378662109375,0.9996746778488159,0.0
33,0.011988639831542969,34.0,0.0,0.0,14.548436103014756,14.548436103014756,0.0,3.356942653656006,623.7772216796875,388.17034912109375,0.9999294281005859,568.4861450195312,335.30511474609375,0.9999066591262817,0.0
34,0.013265609741210938,35.0,0.0,0.0,15.882359816187284,15.882359816187284,0.0,3.4602503776550293,622.6689453125,389.0334167480469,0.999942421913147,569.0827026367188,335.35540771484375,0.9999099969863892,0.0
35,0.013000011444091797,36.0,0.0,0.0,16.25268070800956,16.25268070800956,0.0,3.5599091053009033,623.6776733398438,389.9408874511719,0.9999107122421265,569.7542724609375,335.2211608886719,0.9998898506164551,0.0
36,0.01199960708618164,37.0,0.0,0.0,16.658599535093305,16.658599535093305,0.0,3.6601014137268066,623.5128784179688,389.998291015625,0.9999171495437622,570.3289794921875,335.2588195800781,0.9998944997787476,0.0
37,0.012000560760498047,38.0,0.0,0.0,17.333111608331137,17.333111608331137,0.0,3.762769937515259,623.0424194335938,390.4352722167969,0.9999276399612427,570.86962890625,335.4559326171875,0.9998823404312134,0.0
38,0.011998176574707031,39.0,0.0,0.0,14.73639671447635,14.73639671447635,0.0,3.8639016151428223,626.8345336914062,388.3267517089844,0.9998669624328613,572.0872192382812,335.6353759765625,0.9998692274093628,0.0
39,0.012000799179077148,40.0,0.0,0.0,10.159846260208802,10.159846260208802,0.0,3.9648098945617676,630.1994018554688,384.8035583496094,0.9996886253356934,571.0855712890625,336.37261962890625,0.9998388290405273,0.0
40,0.012000083923339844,41.0,0.0,0.0,9.368270124076538,9.368270124076538,0.0,4.06606650352478,631.9802856445312,383.19830322265625,0.9991645812988281,572.95068359375,336.18402099609375,0.9998112320899963,0.0
41,0.012001752853393555,42.0,0.0,0.0,10.161375950262286,10.161375950262286,0.0,4.167864084243774,631.8527221679688,383.4444274902344,0.9991812109947205,573.4633178710938,335.6041259765625,0.999823272228241,0.0
42,0.012000560760498047,43.0,0.0,0.0,10.470288285036592,10.470288285036592,0.0,4.268964529037476,631.5101928710938,383.4331359863281,0.9991958737373352,576.3284912109375,337.721923828125,0.9997069239616394,0.0
43,0.029000043869018555,44.0,0.0,0.0,9.440181493714531,9.440181493714531,0.0,4.38788914680481,632.906005859375,382.8867492675781,0.9990585446357727,576.2860717773438,337.6756591796875,0.9997342228889465,0.0
44,0.04001140594482422,45.0,0.0,0.0,9.139873483488516,9.139873483488516,0.0,4.501045227050781,633.2059936523438,382.2221984863281,0.9991757273674011,576.6749877929688,337.5651550292969,0.9997981190681458,0.0
45,0.034010887145996094,46.0,0.0,0.0,7.241111570737808,7.241111570737808,0.0,4.595936298370361,634.336669921875,381.4588928222656,0.9994655251502991,575.4168701171875,338.00616455078125,0.9996398687362671,0.0
46,0.03400683403015137,47.0,0.0,0.0,6.892606594824521,6.892606594824521,0.0,4.695945739746094,637.1287231445312,382.7518005371094,0.999445378780365,575.6603393554688,337.99395751953125,0.9997225403785706,0.0
47,0.03298640251159668,48.0,0.0,0.0,4.364958061716788,4.364958061716788,0.0,4.794944524765015,637.5676879882812,381.5481262207031,0.9995718598365784,572.7755126953125,338.610595703125,0.9996601343154907,0.0
48,0.033875465393066406,49.0,0.0,0.0,3.059457507029256,3.059457507029256,0.0,4.89483118057251,638.0914306640625,380.1855163574219,0.9997372031211853,572.8549194335938,339.06146240234375,0.9995881915092468,0.0
49,0.03199958801269531,50.0,0.0,0.0,2.6243473643801973,2.6243473643801973,0.0,4.994375944137573,641.10693359375,378.8731994628906,0.9999321699142456,575.509521484375,338.2146301269531,0.9996140599250793,0.0
50,0.03300118446350098,51.0,0.0,0.0,1.3713195979794768,1.3713195979794768,0.0,5.0966267585754395,640.228759765625,378.353271484375,0.99991774559021,573.449462890625,338.95672607421875,0.999556839466095,0.0
51,0.03601670265197754,52.0,0.0,0.0,9.373139884613561,9.373139884613561,0.0,5.199646949768066,629.5584716796875,380.92315673828125,0.999186098575592,575.967041015625,338.23291015625,0.9994994401931763,0.0
52,0.04101085662841797,53.0,0.0,0.0,28.176250421929268,28.176250421929268,0.0,5.3051228523254395,614.7941284179688,394.736328125,0.9983159303665161,578.329833984375,337.8424072265625,0.9998294115066528,0.0
53,0.03699922561645508,54.0,0.0,0.0,43.82395718679844,43.82395718679844,0.0,5.401539325714111,602.64013671875,403.7192077636719,0.9988417029380798,582.3956909179688,337.5389709472656,0.9998860359191895,0.0
54,0.03500199317932129,55.0,0.0,0.0,47.98855735581477,47.98855735581477,0.0,5.499798059463501,599.572021484375,411.2087707519531,0.9994600415229797,583.9022216796875,342.48309326171875,0.9999619722366333,0.0
55,0.032010555267333984,56.0,0.0,0.0,58.62666289993359,58.62666289993359,0.0,5.5978944301605225,596.6824340820312,424.5003356933594,0.9997785687446594,593.9443969726562,353.4228210449219,0.9999374151229858,0.0
56,0.044011592864990234,57.0,0.0,0.0,61.885007847701104,61.885007847701104,0.0,5.710909605026245,595.71728515625,431.07232666015625,0.9993046522140503,596.9418334960938,364.40496826171875,0.9999473094940186,0.0
57,0.03099966049194336,58.0,0.0,0.0,66.55218253666767,66.55218253666767,0.0,5.799739360809326,592.3380737304688,439.17431640625,0.999817430973053,599.036865234375,372.2908935546875,0.9996739625930786,0.0
58,0.02765941619873047,59.0,0.0,0.0,68.32668579244408,68.32668579244408,0.0,5.896484613418579,584.49462890625,444.0774841308594,0.999842643737793,593.521728515625,375.4535827636719,0.9998487234115601,0.0
59,0.029996871948242188,60.0,0.0,0.0,76.60014547849534,76.60014547849534,0.0,5.9993627071380615,570.9990234375,456.542236328125,0.9999347925186157,589.3148193359375,391.6746826171875,0.9999833106994629,0.0
60,0.03200483322143555,61.0,0.0,0.0,76.85560850712275,76.85560850712275,0.0,6.102372169494629,569.5771484375,463.94207763671875,0.9996469020843506,588.6533203125,397.51483154296875,0.9999699592590332,0.0
61,0.02899932861328125,62.0,0.0,0.0,68.9818770001491,68.9818770001491,0.0,6.201316595077515,580.5353393554688,463.68829345703125,0.9995242357254028,589.5051879882812,401.04644775390625,0.9999159574508667,0.0
62,0.02900075912475586,63.0,0.0,0.0,65.07899397255382,65.07899397255382,0.0,6.300543785095215,580.6027221679688,465.67413330078125,0.9915329813957214,585.2401733398438,403.2118225097656,0.9998804330825806,0.0
63,0.0325314998626709,64.0,0.0,0.0,65.62390604128291,65.62390604128291,0.0,6.405721664428711,578.8563842773438,466.6552429199219,0.9885166883468628,584.4844970703125,399.50860595703125,0.9998262524604797,0.0
64,0.029004335403442383,65.0,0.0,0.0,70.29647227117935,70.29647227117935,0.0,6.500729322433472,573.734619140625,474.6864929199219,0.9975929856300354,585.5599365234375,403.7460021972656,0.9998693466186523,0.0
65,0.0322415828704834,66.0,0.0,0.0,58.956451115453284,58.956451115453284,0.0,6.606855869293213,586.2908935546875,472.65850830078125,0.9996836185455322,584.01611328125,403.2163391113281,0.9999532699584961,0.0
66,0.034685611724853516,67.0,0.0,0.0,54.48312370201879,54.48312370201879,0.0,6.710228443145752,591.0236206054688,470.8668518066406,0.9991382360458374,583.4236450195312,402.5685729980469,0.9999371767044067,0.0
67,0.038004398345947266,68.0,0.0,0.0,51.4185724026602,51.4185724026602,0.0,6.814237594604492,594.2258911132812,475.46240234375,0.9991426467895508,582.2820434570312,403.42523193359375,0.9999639987945557,0.0
68,0.03201127052307129,69.0,0.0,0.0,45.627018398851796,45.627018398851796,0.0,6.909271240234375,598.3383178710938,473.53167724609375,0.9993553757667542,579.9649658203125,405.9327087402344,0.9999597072601318,0.0
69,0.03701162338256836,70.0,0.0,0.0,36.54327700954131,36.54327700954131,0.0,7.014302015304565,604.4484252929688,469.8313903808594,0.999631404876709,576.342041015625,407.5518798828125,0.9999223947525024,0.0
70,0.0396571159362793,71.0,0.0,0.0,32.14631061525498,32.14631061525498,0.0,7.118059396743774,607.6470947265625,466.9407043457031,0.9998053908348083,575.8977661132812,408.9165344238281,0.9999227523803711,0.0
71,0.0280153751373291,72.0,0.0,0.0,28.24572757203417,28.24572757203417,0.0,7.207080364227295,611.2181396484375,464.2561950683594,0.9998855590820312,575.7714233398438,408.80169677734375,0.9999164342880249,0.0
72,0.03701186180114746,73.0,0.0,0.0,35.00570179338568,35.00570179338568,0.0,7.317108869552612,609.8447265625,463.641357421875,0.9998195767402649,580.2347412109375,402.46343994140625,0.9999537467956543,0.0
73,0.0360105037689209,74.0,0.0,0.0,37.83284481525747,37.83284481525747,0.0,7.417138576507568,609.2755126953125,447.3621826171875,0.9986417889595032,582.8866577148438,385.1929931640625,0.9999830722808838,0.0
74,0.04401803016662598,75.0,0.0,0.0,37.98638850556001,37.98638850556001,0.0,7.526104927062988,609.7598876953125,445.0323486328125,0.9996545314788818,583.5543823242188,382.8283996582031,0.9999539852142334,0.0
75,0.03901267051696777,76.0,0.0,0.0,52.926696285791095,52.926696285791095,0.0,7.622391939163208,593.7005615234375,452.7518310546875,0.9996706247329712,583.957763671875,382.5805969238281,0.9999313354492188,0.0
76,0.04501152038574219,77.0,0.0,0.0,53.60973448417331,53.60973448417331,0.0,7.72928261756897,592.6097412109375,454.0779113769531,0.9991476535797119,583.9514770507812,385.7457275390625,0.9999731779098511,0.0
77,0.03500080108642578,78.0,0.0,0.0,68.65937107367893,68.65937107367893,0.0,7.820678234100342,574.6126098632812,455.69317626953125,0.9997932314872742,583.9136962890625,388.0418701171875,0.9999879598617554,0.0
78,0.03502154350280762,79.0,0.0,0.0,74.72316123965726,74.72316123965726,0.0,7.920704126358032,567.1021118164062,458.6905822753906,0.9998358488082886,583.6182250976562,391.9124450683594,0.999994158744812,0.0
79,0.04201030731201172,80.0,0.0,93.0,0.0,93.33255682923912,0.3325568292391239,8.039476871490479,551.6259155273438,460.26123046875,0.9997671246528625,586.6207275390625,405.33349609375,0.9999339580535889,1.0
80,0.031781673431396484,81.0,0.0,0.0,9.339742501816303,102.67229933105543,0.3325568292391239,8.118277788162231,544.5108642578125,461.44146728515625,0.9993242025375366,587.8812255859375,413.0045166015625,0.9999120235443115,0.0
81,0.03500723838806152,82.0,0.0,0.0,6.577410776770281,99.9099676060094,0.3325568292391239,8.224351406097412,531.68798828125,479.7308349609375,0.9990922212600708,569.8387451171875,432.7510070800781,0.9996045231819153,0.0
82,0.035654306411743164,83.0,0.0,0.0,7.2889444820217655,100.62150131126089,0.3325568292391239,8.325011253356934,523.8141479492188,484.3174133300781,0.9999573230743408,564.0184936523438,436.04608154296875,0.9991604089736938,0.0
83,0.037004947662353516,84.0,0.0,0.0,16.53647572222063,109.86903255145975,0.3325568292391239,8.426022291183472,515.5503540039062,486.85174560546875,0.9996750354766846,564.1404418945312,444.6693420410156,0.9992045760154724,0.0
84,0.03600645065307617,85.0,0.0,0.0,13.789036964868783,107.12159379410791,0.3325568292391239,8.526036024093628,512.1825561523438,489.632080078125,0.9996178150177002,557.3779907226562,446.4280090332031,0.9992535710334778,0.0
85,0.03501462936401367,86.0,0.0,0.0,14.855947122977314,108.18850395221644,0.3325568292391239,8.624054670333862,509.1710205078125,490.5871887207031,0.999921441078186,559.8212280273438,443.94232177734375,0.9994990825653076,0.0
86,0.038001060485839844,87.0,0.0,0.0,14.221194201177179,107.55375103041631,0.3325568292391239,8.72834062576294,508.38397216796875,491.1382751464844,0.99992835521698,559.7705078125,442.75250244140625,0.9996529817581177,0.0
87,0.04352307319641113,88.0,0.0,0.0,12.791470081184059,106.12402691042318,0.3325568292391239,8.834886312484741,507.79827880859375,493.4380187988281,0.9998724460601807,558.2593383789062,443.4906311035156,0.9997723698616028,0.0
88,0.037438154220581055,89.0,0.0,0.0,10.396096036045442,103.72865286528456,0.3325568292391239,8.930819272994995,511.2515563964844,492.895751953125,0.99982750415802,557.7874145507812,442.813232421875,0.9998169541358948,0.0
89,0.03600025177001953,90.0,0.0,0.0,11.967714489445822,105.30027131868493,0.3325568292391239,9.031126737594604,510.95733642578125,489.8968200683594,0.9999150037765503,559.52734375,440.4186706542969,0.9997830986976624,0.0
90,0.0450136661529541,91.0,0.0,0.0,12.483696224094304,105.81625305333341,0.3325568292391239,9.140143871307373,508.95257568359375,491.1083984375,0.9999245405197144,557.9962768554688,442.0395812988281,0.9998218417167664,0.0
91,0.031310081481933594,92.0,0.0,0.0,10.72483258398353,104.05738941322264,0.3325568292391239,9.229143619537354,509.2380676269531,492.7072448730469,0.9999148845672607,556.7817993164062,442.12530517578125,0.9998579025268555,0.0
92,0.0400238037109375,93.0,0.0,0.0,12.644031885238808,105.97658871447791,0.3325568292391239,9.338176488876343,507.0364074707031,492.42462158203125,0.9999086856842041,556.254150390625,443.4564208984375,0.9998599290847778,0.0
93,0.03849911689758301,94.0,0.0,0.0,16.273812869009337,109.60636969824844,0.3325568292391239,9.437476873397827,503.9132995605469,489.7619323730469,0.9998737573623657,555.965576171875,444.1541748046875,0.9998444318771362,0.0
94,0.03399968147277832,95.0,0.0,0.0,18.37826824359042,111.71082507282952,0.3325568292391239,9.536062002182007,502.1383361816406,488.0791320800781,0.9998130202293396,556.7974853515625,443.62701416015625,0.9998430013656616,0.0
95,0.04200339317321777,96.0,0.0,0.0,26.263197490810583,119.59575432004968,0.3325568292391239,9.644068002700806,492.3921813964844,493.19036865234375,0.9996500015258789,551.1303100585938,457.5680236816406,0.999964714050293,0.0
96,0.050997257232666016,97.0,0.0,0.0,29.52040976113943,122.85296659037853,0.3325568292391239,9.754899501800537,482.4332275390625,494.7404479980469,0.9991318583488464,544.5259399414062,461.7557678222656,0.9998682737350464,0.0
97,0.02879500389099121,98.0,0.0,0.0,49.00904525421021,142.34160208344932,0.3325568292391239,9.834418296813965,464.6319885253906,484.8821716308594,0.997973620891571,529.647705078125,475.1778564453125,0.998479425907135,0.0
98,0.03000044822692871,99.0,0.0,0.0,61.42309862122937,154.75565545046848,0.3325568292391239,9.935552835464478,459.70489501953125,483.4329528808594,0.9991785883903503,529.3164672851562,488.208740234375,0.9997424483299255,0.0
99,0.0300137996673584,100.0,0.0,0.0,62.13659882709098,155.4691556563301,0.3325568292391239,10.035590410232544,446.8960876464844,483.75390625,0.9985248446464539,514.284423828125,489.2209167480469,0.9995692372322083,0.0
100,0.043500423431396484,101.0,0.0,0.0,53.00501975625838,146.3375765854975,0.3325568292391239,10.149473905563354,442.5520324707031,485.5914001464844,0.9960100650787354,503.4552917480469,480.8051452636719,0.998462438583374,0.0
101,0.03001093864440918,102.0,0.0,0.0,54.60261946897921,147.93517629821832,0.3325568292391239,10.237632036209106,428.3137512207031,485.5571594238281,0.9987154006958008,493.1250305175781,482.2786865234375,0.9996331930160522,0.0
102,0.03200101852416992,102.0,1.0,0.0,54.60261946897921,147.93517629821832,0.3325568292391239,10.340432167053223,427.479736328125,486.3193359375,0.7590630650520325,486.7778625488281,484.7335205078125,0.9985902905464172,0.0
103,0.03300118446350098,103.0,0.0,0.0,49.03304572173549,142.3656025509746,0.3325568292391239,10.44273829460144,403.0210266113281,483.98419189453125,0.999354898929596,467.03607177734375,474.45660400390625,0.9991806149482727,0.0
104,0.03894996643066406,104.0,0.0,0.0,41.0640789856909,134.39663581493,0.3325568292391239,10.548886060714722,397.73724365234375,485.4911804199219,0.9998635053634644,461.0321044921875,466.8211975097656,0.9995875954627991,0.0
105,0.03200078010559082,105.0,0.0,0.0,36.77260168931924,130.10515851855834,0.3325568292391239,10.642449140548706,404.44390869140625,483.1029357910156,0.9994078874588013,457.9730529785156,462.84832763671875,0.9996525049209595,0.0
106,0.031000137329101562,106.0,0.0,0.0,27.599240426482567,120.93179725572166,0.3325568292391239,10.743014574050903,408.110107421875,484.7923889160156,0.9998718500137329,456.38507080078125,457.0339050292969,0.9997476935386658,0.0
107,0.039006948471069336,107.0,0.0,0.0,7.768933154318372,101.10148998355747,0.3325568292391239,10.852015018463135,420.77716064453125,491.2971496582031,0.96819007396698,452.3324279785156,454.0495300292969,0.9996345043182373,0.0
108,0.03600883483886719,108.0,0.0,0.0,-7.396107851316325,85.93644897792278,0.3325568292391239,10.950386762619019,426.0419616699219,495.2883605957031,0.9729074239730835,447.005126953125,450.54779052734375,0.9973046779632568,0.0
109,0.032000064849853516,109.0,0.0,0.0,-25.932358764276294,67.40019806496281,0.3325568292391239,11.047281980514526,434.37548828125,510.2067565917969,0.9920309782028198,441.5955810546875,447.509765625,0.9991351962089539,0.0
110,0.03700065612792969,110.0,0.0,0.0,-32.89932999244398,60.43322683679512,0.3325568292391239,11.153770685195923,439.3633117675781,512.8662719726562,0.9788724780082703,438.93194580078125,450.737548828125,0.999783456325531,0.0
111,0.038541555404663086,111.0,0.0,0.0,-45.67225603089156,47.66030079834754,0.3325568292391239,11.256529808044434,447.8993225097656,523.1015014648438,0.9929507970809937,432.53936767578125,457.46319580078125,0.9999576807022095,0.0
112,0.04000043869018555,112.0,0.0,0.0,-52.63404274555865,40.69851408368045,0.3325568292391239,11.359204292297363,456.4419250488281,523.90185546875,0.9996163845062256,432.24664306640625,457.90118408203125,0.9999732971191406,0.0
113,0.033007144927978516,113.0,0.0,0.0,-57.90339670843038,35.429160120808724,0.3325568292391239,11.45412302017212,466.21771240234375,520.5806274414062,0.9837554693222046,436.3226623535156,457.6270751953125,0.999936580657959,0.0
114,0.03501081466674805,114.0,0.0,0.0,-54.703227507017914,38.62932932222119,0.3325568292391239,11.5567467212677,470.5273742675781,519.71875,0.9836282730102539,444.20001220703125,455.21112060546875,0.9999433755874634,0.0
115,0.03500080108642578,115.0,0.0,0.0,-48.01162360617101,45.320933223068096,0.3325568292391239,11.656716585159302,474.0282287597656,516.9041748046875,0.9994590878486633,455.0207214355469,448.412353515625,0.999984860420227,0.0
116,0.03099846839904785,116.0,0.0,0.0,-46.51056508734186,46.82199174189724,0.3325568292391239,11.75321650505066,473.2167053222656,512.9885864257812,0.9953162670135498,456.52227783203125,446.07598876953125,0.999953031539917,0.0
117,0.03299856185913086,117.0,0.0,0.0,-44.76201129688096,48.570545532358146,0.3325568292391239,11.85535454750061,471.8165283203125,514.7509155273438,0.9994076490402222,456.5016174316406,444.2769470214844,0.9999654293060303,0.0
118,0.03399968147277832,118.0,0.0,0.0,-45.30328519778863,48.02927163145047,0.3325568292391239,11.956645965576172,472.19464111328125,514.04443359375,0.9995868802070618,456.337890625,444.26214599609375,0.9999721050262451,0.0
119,0.030999422073364258,119.0,0.0,0.0,-42.96703482986025,50.36552199937885,0.3325568292391239,12.053553104400635,469.4364929199219,510.9037170410156,0.9988085031509399,456.9638671875,443.3826904296875,0.9999680519104004,0.0
120,0.029999256134033203,120.0,0.0,0.0,-34.355769639979485,58.97678718925962,0.3325568292391239,12.153991937637329,461.3093566894531,505.31304931640625,0.9602248668670654,459.235107421875,441.2533874511719,0.9999511241912842,0.0
121,0.030011415481567383,121.0,0.0,0.0,-23.291101169876953,70.04145565936216,0.3325568292391239,12.253021478652954,449.470947265625,509.2806396484375,0.9995007514953613,461.1239013671875,437.4132995605469,0.9999510049819946,0.0
122,0.029714584350585938,122.0,0.0,0.0,-16.829743202591214,76.50281362664789,0.3325568292391239,12.354050397872925,441.7239990234375,508.8533020019531,0.9995822310447693,460.7506103515625,441.0343017578125,0.9999587535858154,0.0
123,0.032010793685913086,123.0,0.0,0.0,-13.424964945111258,79.90759188412785,0.3325568292391239,12.456073522567749,433.11248779296875,516.1698608398438,0.9997584223747253,455.90509033203125,450.26031494140625,0.999982476234436,0.0
124,0.031000852584838867,124.0,0.0,0.0,-16.340145379802227,76.99241144943689,0.3325568292391239,12.555204629898071,432.641357421875,520.0690307617188,0.9996902942657471,452.0765686035156,453.0025634765625,0.9999860525131226,0.0
125,0.030013084411621094,125.0,0.0,0.0,-21.76291797685942,71.5696388523797,0.3325568292391239,12.655220985412598,433.7979736328125,525.552978515625,0.9993595480918884,446.55255126953125,458.2979431152344,0.9999563694000244,0.0
126,0.031999826431274414,126.0,0.0,0.0,-21.380146531745126,71.95241029749398,0.3325568292391239,12.756579160690308,434.4664306640625,523.3578491210938,0.9994613528251648,447.4873352050781,457.1175842285156,0.9999669790267944,0.0
127,0.030010461807250977,127.0,0.0,0.0,-12.32213969599377,81.01041713324534,0.3325568292391239,12.85560941696167,439.2556457519531,506.8418273925781,0.9996992349624634,463.5411376953125,440.76068115234375,0.9999321699142456,0.0
128,0.032398223876953125,128.0,0.0,0.0,-9.394026820003896,83.93853000923521,0.3325568292391239,12.95719861984253,444.60791015625,492.2436828613281,0.9999126195907593,471.45599365234375,429.32049560546875,0.9998911619186401,0.0
